CustomerID,Recency,Frequency,Monetary,ProductDiversity,AvgOrderValue,PurchaseSpan,Tenure,Cluster,SegmentName
16845.0,254,1,253.88,20,253.88,0,254,1,Growth Potential
16846.0,213,2,628.09,36,314.045,62,275,4,At-Risk / Dormant
16847.0,254,1,421.45000000000005,25,421.45000000000005,0,254,4,At-Risk / Dormant
16848.0,12,3,1130.2,64,376.73333333333335,56,68,2,Price-Sensitive Regulars
16854.0,53,2,1408.96,72,704.48,223,276,4,At-Risk / Dormant
16856.0,53,2,323.09000000000003,15,161.54500000000002,24,78,1,Growth Potential
16857.0,78,1,352.8,11,352.8,0,78,4,At-Risk / Dormant
16858.0,4,10,4292.59,75,429.259,355,360,0,High-Value Loyalists
16859.0,52,5,1184.6,46,236.92,228,281,2,Price-Sensitive Regulars
16860.0,88,3,1610.62,35,536.8733333333333,209,298,4,At-Risk / Dormant
16861.0,26,3,772.83,38,257.61,118,144,2,Price-Sensitive Regulars
16862.0,183,4,662.33,34,165.5825,154,337,4,At-Risk / Dormant
16863.0,2,2,495.72,27,247.86,42,45,2,Price-Sensitive Regulars
16864.0,70,2,409.25,17,204.625,164,234,2,Price-Sensitive Regulars
16865.0,37,1,130.95,15,130.95,0,37,1,Growth Potential
16867.0,325,1,76.74000000000001,6,76.74000000000001,0,325,1,Growth Potential
16868.0,30,3,393.39,47,131.13,199,229,2,Price-Sensitive Regulars
16870.0,105,1,450.15999999999997,28,450.15999999999997,0,105,4,At-Risk / Dormant
16872.0,63,3,533.11,9,177.70333333333335,35,99,2,Price-Sensitive Regulars
16873.0,65,6,7493.77,118,1248.9616666666668,239,304,0,High-Value Loyalists
16874.0,15,1,217.74,31,217.74,0,15,2,Price-Sensitive Regulars
16875.0,73,6,2139.0,90,356.5,266,339,0,High-Value Loyalists
16876.0,39,1,136.01,32,136.01,0,39,1,Growth Potential
16880.0,129,1,321.78,9,321.78,0,129,4,At-Risk / Dormant
16883.0,7,18,2119.86,144,117.77000000000001,363,371,0,High-Value Loyalists
16884.0,192,2,644.08,39,322.04,14,206,4,At-Risk / Dormant
16885.0,21,1,237.98000000000002,39,237.98000000000002,0,21,2,Price-Sensitive Regulars
16886.0,92,1,134.0,8,134.0,0,92,1,Growth Potential
16887.0,36,2,465.84000000000003,65,232.92000000000002,337,374,2,Price-Sensitive Regulars
16888.0,36,3,437.15,44,145.71666666666667,300,337,2,Price-Sensitive Regulars
16889.0,33,3,952.23,72,317.41,168,201,2,Price-Sensitive Regulars
16890.0,112,3,277.91,16,92.63666666666667,105,218,1,Growth Potential
16891.0,7,7,1247.1200000000001,245,178.16000000000003,363,371,0,High-Value Loyalists
16892.0,190,2,236.56,38,118.28,177,367,1,Growth Potential
16893.0,2,2,255.42000000000002,79,127.71000000000001,9,12,2,Price-Sensitive Regulars
16894.0,138,3,1324.06,186,441.3533333333333,33,171,4,At-Risk / Dormant
16895.0,74,4,902.28,82,225.57,227,301,2,Price-Sensitive Regulars
16896.0,191,1,103.95,18,103.95,0,191,1,Growth Potential
16898.0,4,3,507.56,110,169.18666666666667,208,212,2,Price-Sensitive Regulars
16899.0,14,2,439.46000000000004,42,219.73000000000002,18,33,2,Price-Sensitive Regulars
16901.0,365,1,204.26,23,204.26,0,365,1,Growth Potential
16903.0,16,2,689.04,107,344.52,35,51,2,Price-Sensitive Regulars
16904.0,3,7,1378.1,188,196.87142857142857,43,47,0,High-Value Loyalists
16905.0,7,11,1929.22,79,175.38363636363636,357,364,0,High-Value Loyalists
16906.0,64,3,868.18,115,289.3933333333333,147,211,4,At-Risk / Dormant
16907.0,1,5,726.25,62,145.25,160,162,2,Price-Sensitive Regulars
16908.0,358,1,252.59,20,252.59,0,358,1,Growth Potential
16911.0,271,2,255.25,30,127.625,25,297,1,Growth Potential
16912.0,57,4,1904.93,63,476.2325,309,366,4,At-Risk / Dormant
16913.0,287,2,310.46999999999997,10,155.23499999999999,0,287,1,Growth Potential
16915.0,22,5,921.5,11,184.3,182,205,2,Price-Sensitive Regulars
16916.0,8,3,541.24,99,180.41333333333333,43,51,2,Price-Sensitive Regulars
16917.0,268,1,1466.31,37,1466.31,0,268,4,At-Risk / Dormant
16918.0,58,10,2144.47,218,214.44699999999997,314,372,0,High-Value Loyalists
16919.0,4,14,2529.46,144,180.6757142857143,108,113,0,High-Value Loyalists
16920.0,47,1,355.45,23,355.45,0,47,4,At-Risk / Dormant
16921.0,78,2,276.88,28,138.44,157,236,1,Growth Potential
16922.0,208,1,611.08,122,611.08,0,208,4,At-Risk / Dormant
16923.0,11,13,6130.75,227,471.59615384615387,302,313,0,High-Value Loyalists
16925.0,176,1,125.65,18,125.65,0,176,1,Growth Potential
16926.0,7,5,1191.1,63,238.21999999999997,155,162,2,Price-Sensitive Regulars
16928.0,9,10,1174.13,83,117.41300000000001,301,310,0,High-Value Loyalists
16931.0,5,3,629.4,84,209.79999999999998,27,33,2,Price-Sensitive Regulars
16932.0,59,2,278.77,77,139.385,147,207,1,Growth Potential
16933.0,25,7,2618.02,182,374.0028571428571,340,366,0,High-Value Loyalists
16934.0,19,4,1160.06,77,290.015,237,257,2,Price-Sensitive Regulars
16935.0,17,3,535.1,55,178.36666666666667,39,57,2,Price-Sensitive Regulars
16936.0,21,1,288.49,81,288.49,0,21,2,Price-Sensitive Regulars
16937.0,135,1,202.1,49,202.1,0,135,1,Growth Potential
16938.0,17,5,4306.8,426,861.36,278,296,3,One-Time Seasonal
16939.0,124,3,449.0,38,149.66666666666666,160,285,1,Growth Potential
16940.0,86,5,3377.78,220,675.556,280,367,0,High-Value Loyalists
16941.0,247,1,33.0,2,33.0,0,247,1,Growth Potential
16944.0,245,1,101.36,7,101.36,0,245,1,Growth Potential
16945.0,29,14,4202.66,159,300.19,337,366,0,High-Value Loyalists
16946.0,19,5,1222.04,69,244.408,264,283,2,Price-Sensitive Regulars
16947.0,98,3,540.23,29,180.07666666666668,184,282,2,Price-Sensitive Regulars
16948.0,65,4,433.75,15,108.4375,226,292,2,Price-Sensitive Regulars
16950.0,3,8,2597.81,83,324.72625,317,320,0,High-Value Loyalists
16952.0,77,3,631.17,61,210.39,287,364,2,Price-Sensitive Regulars
16954.0,15,11,3996.7999999999997,71,363.3454545454545,311,326,0,High-Value Loyalists
16955.0,4,4,790.74,26,197.685,308,313,2,Price-Sensitive Regulars
16958.0,71,1,809.44,69,809.44,0,71,4,At-Risk / Dormant
16960.0,26,5,1536.38,267,307.276,256,283,0,High-Value Loyalists
16961.0,24,2,560.39,38,280.195,144,168,2,Price-Sensitive Regulars
16962.0,45,1,251.04,15,251.04,0,45,1,Growth Potential
16964.0,369,2,207.85,6,103.925,0,369,1,Growth Potential
16970.0,262,1,71.4,2,71.4,0,262,1,Growth Potential
16972.0,18,2,786.25,54,393.125,73,92,2,Price-Sensitive Regulars
16973.0,22,1,127.0,6,127.0,0,22,1,Growth Potential
16974.0,158,2,365.5,5,182.75,41,200,1,Growth Potential
16975.0,59,3,926.12,44,308.70666666666665,82,141,4,At-Risk / Dormant
16977.0,31,4,496.0,25,124.0,236,267,2,Price-Sensitive Regulars
16978.0,302,2,424.55,28,212.275,0,302,1,Growth Potential
16979.0,19,3,1007.74,32,335.91333333333336,66,86,2,Price-Sensitive Regulars
16980.0,64,1,394.37,25,394.37,0,64,4,At-Risk / Dormant
16983.0,5,5,1778.97,67,355.794,76,82,0,High-Value Loyalists
16984.0,40,7,6273.45,476,896.2071428571428,238,278,3,One-Time Seasonal
16985.0,12,13,5459.04,87,419.92615384615385,352,365,0,High-Value Loyalists
16986.0,81,9,3015.55,64,335.06111111111113,228,309,0,High-Value Loyalists
16987.0,12,4,888.9,104,222.225,361,373,2,Price-Sensitive Regulars
16988.0,15,1,256.55,13,256.55,0,15,2,Price-Sensitive Regulars
16990.0,58,1,165.0,1,165.0,0,58,1,Growth Potential
16991.0,57,1,1041.21,74,1041.21,0,57,4,At-Risk / Dormant
16992.0,23,8,3862.19,154,482.77375,279,302,0,High-Value Loyalists
16993.0,99,2,1950.9499999999998,19,975.4749999999999,112,212,4,At-Risk / Dormant
16996.0,18,3,666.6500000000001,28,222.2166666666667,35,53,2,Price-Sensitive Regulars
16998.0,80,1,107.0,2,107.0,0,80,1,Growth Potential
17000.0,32,2,406.3,26,203.15,11,44,2,Price-Sensitive Regulars
17001.0,12,8,2651.23,60,331.40375,247,260,0,High-Value Loyalists
17002.0,79,4,1077.82,32,269.455,197,277,4,At-Risk / Dormant
17003.0,38,4,830.16,90,207.54,176,214,2,Price-Sensitive Regulars
17004.0,28,2,1012.22,21,506.11,31,60,4,At-Risk / Dormant
17005.0,106,2,742.36,14,371.18,118,224,4,At-Risk / Dormant
17006.0,28,4,854.54,77,213.635,252,280,2,Price-Sensitive Regulars
17007.0,73,1,230.17000000000002,15,230.17000000000002,0,73,1,Growth Potential
17008.0,65,1,81.36,1,81.36,0,65,1,Growth Potential
17009.0,187,1,242.06,10,242.06,0,187,1,Growth Potential
17011.0,283,2,400.8,12,200.4,4,287,1,Growth Potential
17012.0,361,1,384.16,34,384.16,0,361,4,At-Risk / Dormant
17016.0,212,1,552.4,41,552.4,0,212,4,At-Risk / Dormant
17017.0,1,13,5416.349999999999,76,416.64230769230767,371,372,0,High-Value Loyalists
17018.0,23,4,1367.6,16,341.9,347,370,2,Price-Sensitive Regulars
17019.0,4,8,2724.29,269,340.53625,369,373,0,High-Value Loyalists
17020.0,178,2,935.62,64,467.81,104,282,4,At-Risk / Dormant
17021.0,78,6,1182.22,35,197.03666666666666,146,224,2,Price-Sensitive Regulars
17022.0,68,1,189.0,9,189.0,0,68,1,Growth Potential
17023.0,53,3,800.18,48,266.72666666666663,280,333,2,Price-Sensitive Regulars
17025.0,9,4,1152.87,28,288.2175,268,277,2,Price-Sensitive Regulars
17026.0,5,2,54.15,4,27.075,47,53,1,Growth Potential
17027.0,82,3,436.82,29,145.60666666666665,283,365,1,Growth Potential
17028.0,217,3,1593.83,85,531.2766666666666,140,357,4,At-Risk / Dormant
17029.0,18,5,1421.3,19,284.26,281,299,2,Price-Sensitive Regulars
17031.0,14,4,2393.5,22,598.375,203,217,0,High-Value Loyalists
17032.0,239,5,2916.97,180,583.394,125,365,0,High-Value Loyalists
17033.0,33,1,302.65000000000003,12,302.65000000000003,0,33,2,Price-Sensitive Regulars
17034.0,45,2,538.4,26,269.2,104,149,2,Price-Sensitive Regulars
17035.0,227,2,180.06,4,90.03,145,372,1,Growth Potential
17036.0,19,1,176.9,12,176.9,0,19,2,Price-Sensitive Regulars
17038.0,51,1,630.77,41,630.77,0,51,4,At-Risk / Dormant
17039.0,240,1,1954.99,44,1954.99,0,240,4,At-Risk / Dormant
17040.0,186,1,13.52,1,13.52,0,186,1,Growth Potential
17041.0,33,3,604.71,48,201.57000000000002,202,236,2,Price-Sensitive Regulars
17043.0,11,4,881.37,87,220.3425,354,366,2,Price-Sensitive Regulars
17044.0,10,11,11013.82,91,1001.2563636363636,357,368,0,High-Value Loyalists
17045.0,12,2,488.24,28,244.12,52,65,2,Price-Sensitive Regulars
17046.0,80,4,1264.05,57,316.0125,175,256,4,At-Risk / Dormant
17047.0,67,3,1188.33,71,396.10999999999996,300,367,4,At-Risk / Dormant
17048.0,73,4,1146.33,52,286.5825,253,326,4,At-Risk / Dormant
17049.0,11,10,4287.5,157,428.75,270,281,0,High-Value Loyalists
17050.0,11,5,1462.95,27,292.59000000000003,307,318,2,Price-Sensitive Regulars
17051.0,82,3,467.25,92,155.75,182,264,2,Price-Sensitive Regulars
17055.0,81,1,239.55,24,239.55,0,81,1,Growth Potential
17056.0,374,1,128.60000000000002,8,128.60000000000002,0,374,1,Growth Potential
17057.0,232,1,288.79,47,288.79,0,232,4,At-Risk / Dormant
17059.0,5,5,2507.4900000000002,208,501.49800000000005,312,318,0,High-Value Loyalists
17062.0,1,4,664.8100000000001,66,166.20250000000001,74,75,2,Price-Sensitive Regulars
17063.0,43,6,2177.39,100,362.8983333333333,331,374,0,High-Value Loyalists
17065.0,273,2,194.7,6,97.35,0,273,1,Growth Potential
17066.0,362,1,228.34,17,228.34,0,362,1,Growth Potential
17067.0,360,3,454.54,8,151.51333333333335,6,367,1,Growth Potential
17068.0,4,27,4601.44,203,170.4237037037037,252,257,0,High-Value Loyalists
17069.0,9,6,3084.58,123,514.0966666666667,363,372,0,High-Value Loyalists
17070.0,46,1,133.18,41,133.18,0,46,1,Growth Potential
17071.0,17,4,1372.17,57,343.0425,302,320,2,Price-Sensitive Regulars
17072.0,261,1,282.05,20,282.05,0,261,4,At-Risk / Dormant
17074.0,198,1,203.05,4,203.05,0,198,1,Growth Potential
17075.0,65,6,1407.61,100,234.60166666666666,296,361,0,High-Value Loyalists
17076.0,28,3,401.66999999999996,22,133.89,342,371,2,Price-Sensitive Regulars
17077.0,214,1,306.0,1,306.0,0,214,4,At-Risk / Dormant
17080.0,15,5,669.91,19,133.982,147,162,2,Price-Sensitive Regulars
17081.0,31,4,674.23,121,168.5575,259,291,2,Price-Sensitive Regulars
17082.0,30,4,2728.18,65,682.045,329,360,0,High-Value Loyalists
17083.0,45,6,2644.01,26,440.66833333333335,258,304,0,High-Value Loyalists
17084.0,32,1,2253.22,132,2253.22,0,32,4,At-Risk / Dormant
17085.0,12,23,6316.36,372,274.62434782608693,356,369,3,One-Time Seasonal
17087.0,373,1,221.53,12,221.53,0,373,1,Growth Potential
17089.0,22,1,128.45,4,128.45,0,22,1,Growth Potential
17090.0,10,6,1105.53,17,184.255,133,144,2,Price-Sensitive Regulars
17091.0,3,11,3983.34,165,362.1218181818182,355,359,0,High-Value Loyalists
17092.0,73,7,3817.18,192,545.3114285714286,237,311,0,High-Value Loyalists
17093.0,228,1,235.88,13,235.88,0,228,1,Growth Potential
17094.0,59,1,100.2,4,100.2,0,59,1,Growth Potential
17095.0,66,4,1248.09,54,312.0225,293,360,4,At-Risk / Dormant
17096.0,19,7,2737.05,128,391.00714285714287,171,191,0,High-Value Loyalists
17097.0,1,2,386.03,84,193.015,65,66,2,Price-Sensitive Regulars
17098.0,17,3,591.0699999999999,10,197.0233333333333,159,176,2,Price-Sensitive Regulars
17099.0,169,1,582.17,40,582.17,0,169,4,At-Risk / Dormant
17101.0,30,3,885.3199999999999,28,295.1066666666666,155,186,2,Price-Sensitive Regulars
17103.0,358,1,424.3,32,424.3,0,358,4,At-Risk / Dormant
17104.0,59,1,474.03,19,474.03,0,59,4,At-Risk / Dormant
17106.0,25,1,491.23,51,491.23,0,25,4,At-Risk / Dormant
17107.0,33,4,5259.99,197,1314.9975,279,313,0,High-Value Loyalists
17108.0,299,1,174.95,9,174.95,0,299,1,Growth Potential
17109.0,42,2,410.42,22,205.21,91,133,2,Price-Sensitive Regulars
17110.0,156,2,347.4,32,173.7,89,246,1,Growth Potential
17111.0,61,1,227.97,19,227.97,0,61,1,Growth Potential
17112.0,138,1,205.17,44,205.17,0,138,1,Growth Potential
17113.0,210,6,2322.59,122,387.09833333333336,123,333,4,At-Risk / Dormant
17115.0,184,4,1923.99,75,480.9975,185,370,4,At-Risk / Dormant
17116.0,284,1,389.78,47,389.78,0,284,4,At-Risk / Dormant
17121.0,38,1,314.74,12,314.74,0,38,4,At-Risk / Dormant
17122.0,24,3,432.18,19,144.06,111,135,2,Price-Sensitive Regulars
17123.0,75,2,621.37,30,310.685,133,208,4,At-Risk / Dormant
17126.0,17,4,1058.19,148,264.5475,83,101,0,High-Value Loyalists
17127.0,64,5,1155.0300000000002,27,231.00600000000003,306,371,2,Price-Sensitive Regulars
17129.0,156,1,31.85,2,31.85,0,156,1,Growth Potential
17132.0,88,2,1272.8,62,636.4,36,124,4,At-Risk / Dormant
17133.0,110,5,9730.09,16,1946.018,154,264,0,High-Value Loyalists
17134.0,78,1,212.1,13,212.1,0,78,1,Growth Potential
17135.0,7,4,808.63,78,202.1575,207,215,2,Price-Sensitive Regulars
17136.0,298,1,231.68,14,231.68,0,298,1,Growth Potential
17137.0,52,6,1133.63,125,188.93833333333336,261,313,0,High-Value Loyalists
17138.0,25,6,4036.77,217,672.795,283,309,0,High-Value Loyalists
17139.0,25,13,8915.99,226,685.8453846153845,308,333,0,High-Value Loyalists
17141.0,54,4,754.33,138,188.5825,266,320,2,Price-Sensitive Regulars
17142.0,40,3,704.75,67,234.91666666666666,279,320,2,Price-Sensitive Regulars
17143.0,53,2,924.11,82,462.055,98,151,4,At-Risk / Dormant
17145.0,148,4,3120.91,168,780.2275,145,294,0,High-Value Loyalists
17146.0,71,10,5110.46,156,511.046,240,311,0,High-Value Loyalists
17147.0,88,5,1485.36,41,297.072,245,333,4,At-Risk / Dormant
17149.0,87,1,143.10000000000002,6,143.10000000000002,0,87,1,Growth Potential
17150.0,12,6,1375.65,64,229.275,357,369,2,Price-Sensitive Regulars
17151.0,371,1,231.90000000000003,4,231.90000000000003,0,371,1,Growth Potential
17152.0,61,1,327.0,2,327.0,0,61,4,At-Risk / Dormant
17155.0,163,5,640.76,31,128.152,208,372,1,Growth Potential
17156.0,127,1,591.87,39,591.87,0,127,4,At-Risk / Dormant
17157.0,116,17,4832.9,69,284.2882352941176,255,371,0,High-Value Loyalists
17158.0,183,2,713.03,37,356.515,94,278,4,At-Risk / Dormant
17159.0,113,2,560.71,27,280.355,167,281,4,At-Risk / Dormant
17160.0,10,11,6691.13,164,608.2845454545454,361,371,0,High-Value Loyalists
17161.0,80,1,856.01,52,856.01,0,80,4,At-Risk / Dormant
17163.0,81,2,406.68,24,203.34,229,311,1,Growth Potential
17165.0,17,5,1635.64,72,327.12800000000004,347,364,0,High-Value Loyalists
17167.0,15,3,867.11,64,289.0366666666667,65,81,2,Price-Sensitive Regulars
17168.0,134,1,400.2,21,400.2,0,134,4,At-Risk / Dormant
17169.0,214,1,320.95,21,320.95,0,214,4,At-Risk / Dormant
17170.0,10,2,178.68,8,89.34,14,25,2,Price-Sensitive Regulars
17171.0,297,1,159.68,9,159.68,0,297,1,Growth Potential
17172.0,66,2,638.81,24,319.405,296,362,4,At-Risk / Dormant
17176.0,162,2,596.1899999999999,25,298.09499999999997,150,313,4,At-Risk / Dormant
17177.0,141,1,119.5,29,119.5,0,141,1,Growth Potential
17178.0,367,1,436.71,31,436.71,0,367,4,At-Risk / Dormant
17179.0,18,3,795.47,44,265.1566666666667,180,198,2,Price-Sensitive Regulars
17180.0,58,7,1460.95,149,208.70714285714286,264,323,0,High-Value Loyalists
17181.0,9,2,225.45000000000002,7,112.72500000000001,222,231,2,Price-Sensitive Regulars
17182.0,58,2,321.3,4,160.65,295,354,1,Growth Potential
17184.0,205,2,198.41000000000003,14,99.20500000000001,161,366,1,Growth Potential
17185.0,227,3,229.46,38,76.48666666666666,6,234,1,Growth Potential
17187.0,162,1,263.76,13,263.76,0,162,1,Growth Potential
17188.0,82,6,2118.7000000000003,79,353.11666666666673,284,367,0,High-Value Loyalists
17189.0,196,3,573.23,59,191.07666666666668,176,373,4,At-Risk / Dormant
17190.0,39,5,1296.46,142,259.29200000000003,241,280,0,High-Value Loyalists
17191.0,4,11,2740.92,200,249.17454545454547,369,374,0,High-Value Loyalists
17192.0,172,1,77.83,20,77.83,0,172,1,Growth Potential
17193.0,22,2,610.74,12,305.37,351,373,2,Price-Sensitive Regulars
17194.0,166,1,549.88,31,549.88,0,166,4,At-Risk / Dormant
17195.0,291,1,562.98,31,562.98,0,291,4,At-Risk / Dormant
17196.0,63,1,352.9,84,352.9,0,63,4,At-Risk / Dormant
17198.0,1,2,521.66,73,260.83,5,7,2,Price-Sensitive Regulars
17199.0,218,1,145.12,8,145.12,0,218,1,Growth Potential
17200.0,23,4,356.71,25,89.1775,264,288,2,Price-Sensitive Regulars
17201.0,159,3,888.91,118,296.30333333333334,143,303,4,At-Risk / Dormant
17202.0,56,1,160.65,8,160.65,0,56,1,Growth Potential
17203.0,24,4,2012.03,84,503.0075,0,24,0,High-Value Loyalists
17204.0,10,5,3940.13,89,788.0260000000001,173,183,0,High-Value Loyalists
17205.0,52,2,615.27,18,307.635,148,200,4,At-Risk / Dormant
17207.0,288,1,302.37,54,302.37,0,288,4,At-Risk / Dormant
17208.0,31,1,115.35,21,115.35,0,31,1,Growth Potential
17209.0,285,3,611.6,36,203.86666666666667,87,372,4,At-Risk / Dormant
17210.0,28,1,253.37,47,253.37,0,28,2,Price-Sensitive Regulars
17211.0,5,6,1729.43,126,288.23833333333334,356,362,0,High-Value Loyalists
17212.0,94,2,567.5600000000001,25,283.78000000000003,28,122,4,At-Risk / Dormant
17213.0,2,7,2401.07,76,343.01000000000005,358,360,0,High-Value Loyalists
17215.0,100,1,186.15,11,186.15,0,100,1,Growth Potential
17216.0,190,1,65.05,13,65.05,0,190,1,Growth Potential
17217.0,255,1,104.5,18,104.5,0,255,1,Growth Potential
17218.0,4,9,2229.96,166,247.77333333333334,314,319,0,High-Value Loyalists
17219.0,52,1,144.9,24,144.9,0,52,1,Growth Potential
17220.0,53,7,1277.6,166,182.5142857142857,270,324,0,High-Value Loyalists
17221.0,227,3,643.39,58,214.46333333333334,15,243,4,At-Risk / Dormant
17222.0,113,5,1234.96,70,246.99200000000002,220,334,4,At-Risk / Dormant
17223.0,4,2,411.74,48,205.87,6,11,2,Price-Sensitive Regulars
17224.0,137,1,100.86,8,100.86,0,137,1,Growth Potential
17225.0,217,1,131.15,5,131.15,0,217,1,Growth Potential
17226.0,80,2,506.63,34,253.315,220,301,4,At-Risk / Dormant
17227.0,4,7,1082.71,44,154.67285714285714,324,329,2,Price-Sensitive Regulars
17228.0,3,7,1271.1499999999999,107,181.59285714285713,269,273,0,High-Value Loyalists
17230.0,199,10,6286.54,104,628.654,167,367,0,High-Value Loyalists
17231.0,25,15,4022.72,348,268.1813333333333,342,368,3,One-Time Seasonal
17233.0,84,2,369.98,32,184.99,276,360,1,Growth Potential
17235.0,8,7,1354.82,41,193.54571428571427,180,189,2,Price-Sensitive Regulars
17236.0,46,6,1013.13,44,168.855,231,278,2,Price-Sensitive Regulars
17237.0,11,2,687.39,58,343.695,6,17,2,Price-Sensitive Regulars
17238.0,7,17,4037.95,344,237.52647058823527,367,374,3,One-Time Seasonal
17239.0,23,3,806.95,8,268.98333333333335,139,162,2,Price-Sensitive Regulars
17240.0,232,1,130.6,7,130.6,0,232,1,Growth Potential
17241.0,21,12,2744.14,116,228.6783333333333,276,298,0,High-Value Loyalists
17242.0,92,3,1754.24,27,584.7466666666667,228,320,4,At-Risk / Dormant
17243.0,5,44,12202.51,264,277.3297727272727,368,374,3,One-Time Seasonal
17244.0,19,4,871.14,85,217.785,350,369,2,Price-Sensitive Regulars
17245.0,325,1,200.18,15,200.18,0,325,1,Growth Potential
17246.0,182,2,38.92,6,19.46,191,374,1,Growth Potential
17248.0,117,1,227.51,34,227.51,0,117,1,Growth Potential
17249.0,64,1,68.03,27,68.03,0,64,1,Growth Potential
17251.0,18,2,529.15,35,264.575,342,360,2,Price-Sensitive Regulars
17254.0,37,1,198.29,36,198.29,0,37,1,Growth Potential
17255.0,26,2,500.72,99,250.36,55,82,2,Price-Sensitive Regulars
17256.0,117,3,258.93,14,86.31,118,236,1,Growth Potential
17257.0,72,2,192.73,14,96.365,0,72,1,Growth Potential
17258.0,32,2,417.3,46,208.65,268,301,2,Price-Sensitive Regulars
17259.0,4,5,1285.97,159,257.194,286,291,0,High-Value Loyalists
17260.0,47,1,120.95,6,120.95,0,47,1,Growth Potential
17261.0,145,1,230.44,43,230.44,0,145,1,Growth Potential
17262.0,2,7,1504.26,5,214.8942857142857,358,360,2,Price-Sensitive Regulars
17264.0,60,1,279.59,70,279.59,0,60,4,At-Risk / Dormant
17266.0,135,2,207.09,43,103.545,141,276,1,Growth Potential
17268.0,81,7,970.25,23,138.60714285714286,286,367,2,Price-Sensitive Regulars
17269.0,21,1,537.46,110,537.46,0,21,4,At-Risk / Dormant
17270.0,105,2,604.4,45,302.2,262,368,4,At-Risk / Dormant
17271.0,372,1,210.39,46,210.39,0,372,1,Growth Potential
17273.0,60,1,141.12,12,141.12,0,60,1,Growth Potential
17274.0,31,1,465.4,52,465.4,0,31,4,At-Risk / Dormant
17275.0,19,1,114.52,23,114.52,0,19,1,Growth Potential
17276.0,38,1,507.14,49,507.14,0,38,4,At-Risk / Dormant
17278.0,201,1,25.2,2,25.2,0,201,1,Growth Potential
17280.0,74,1,118.85999999999999,6,118.85999999999999,0,74,1,Growth Potential
17281.0,10,6,797.8499999999999,2,132.975,299,309,2,Price-Sensitive Regulars
17282.0,92,2,636.25,107,318.125,92,184,4,At-Risk / Dormant
17283.0,14,1,188.46,15,188.46,0,14,2,Price-Sensitive Regulars
17284.0,25,1,911.12,79,911.12,0,25,4,At-Risk / Dormant
17285.0,264,2,420.84,40,210.42,34,299,1,Growth Potential
17286.0,36,2,241.56,46,120.78,0,36,1,Growth Potential
17287.0,3,16,3047.85,233,190.490625,368,372,0,High-Value Loyalists
17288.0,26,4,1080.25,129,270.0625,3,30,2,Price-Sensitive Regulars
17289.0,12,6,1134.98,130,189.16333333333333,265,277,0,High-Value Loyalists
17290.0,17,6,915.72,95,152.62,344,362,2,Price-Sensitive Regulars
17292.0,108,2,271.75,14,135.875,107,215,1,Growth Potential
17293.0,30,8,1899.1200000000001,84,237.39000000000001,342,372,0,High-Value Loyalists
17294.0,305,2,467.78999999999996,17,233.89499999999998,0,305,4,At-Risk / Dormant
17296.0,366,1,338.13,32,338.13,0,366,4,At-Risk / Dormant
17298.0,10,3,443.24,37,147.74666666666667,267,277,2,Price-Sensitive Regulars
17299.0,75,2,346.97,52,173.485,41,117,1,Growth Potential
17300.0,26,2,393.64,37,196.82,90,117,2,Price-Sensitive Regulars
17301.0,260,1,132.8,52,132.8,0,260,1,Growth Potential
17304.0,170,1,111.5,5,111.5,0,170,1,Growth Potential
17305.0,284,1,2135.46,9,2135.46,0,284,4,At-Risk / Dormant
17306.0,29,2,1151.04,5,575.52,10,39,4,At-Risk / Dormant
17307.0,31,11,3999.8900000000003,22,363.6263636363637,293,325,0,High-Value Loyalists
17308.0,29,2,4511.76,5,2255.88,59,88,4,At-Risk / Dormant
17309.0,17,2,247.84,22,123.92,291,309,2,Price-Sensitive Regulars
17310.0,23,2,1025.1,1,512.55,147,170,4,At-Risk / Dormant
17311.0,28,4,2181.71,71,545.4275,282,310,0,High-Value Loyalists
17314.0,29,9,2376.51,92,264.0566666666667,343,372,0,High-Value Loyalists
17315.0,11,5,3358.34,196,671.668,63,74,0,High-Value Loyalists
17316.0,56,1,124.45,35,124.45,0,56,1,Growth Potential
17318.0,361,1,164.28,17,164.28,0,361,1,Growth Potential
17319.0,305,1,29.1,3,29.1,0,305,1,Growth Potential
17320.0,4,4,1695.15,59,423.7875,318,323,0,High-Value Loyalists
17321.0,30,4,1040.32,159,260.08,183,213,0,High-Value Loyalists
17322.0,12,5,922.59,115,184.518,360,372,2,Price-Sensitive Regulars
17323.0,43,5,644.52,91,128.904,291,334,2,Price-Sensitive Regulars
17324.0,2,9,1311.64,85,145.73777777777778,354,357,0,High-Value Loyalists
17325.0,46,2,512.77,33,256.385,230,277,2,Price-Sensitive Regulars
17326.0,44,2,321.95,82,160.975,121,165,2,Price-Sensitive Regulars
17327.0,45,2,152.35,3,76.175,152,198,1,Growth Potential
17328.0,309,1,104.7,6,104.7,0,309,1,Growth Potential
17329.0,367,3,481.32,63,160.44,5,372,1,Growth Potential
17330.0,180,2,59.900000000000006,2,29.950000000000003,103,283,1,Growth Potential
17332.0,164,5,827.77,81,165.554,128,292,4,At-Risk / Dormant
17334.0,42,1,328.13,20,328.13,0,42,4,At-Risk / Dormant
17335.0,19,2,508.0,34,254.0,300,320,2,Price-Sensitive Regulars
17336.0,108,1,81.12,1,81.12,0,108,1,Growth Potential
